url,precio_uf,banos,dormitorios,superficie_total,superficie_construida,superficie_util,estacionamiento,latitud,longitud,informacion_adicional
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-granja/casas-catorce-poniente-8119/3336759,2509,1,4,179.00,90,89.00,No,-33.534901,-70.63282,"Informacion adicional Casa soleada 2 pisos material solido, pareada un solo lado, amplios dormitorios con closet, patio techado , gran cocina con comedor de diario, estacionamiento lateral city car. Excelente ubicacion cercano a comercio , servicios y movilizacion , a 9 minutos de Metro Santa Rosa linea 4A Ampliacion totalmente regularizada. lista para ser usada , no la deje pasar."
https://www.toctoc.com/propiedades/compraparticularsr/casa/independencia/trece-norte-1019-independencia/2506378,3439,2,3,204.70,104.7,100.00,Si,-33.42187053,-70.67060735,Informacion adicional Dormitorios: 3 Banos: 2 Pisos: 2 Area: 100 m² Tipo: casa Estacionamiento: Si Cocina: Separada Valor: $135.000.000 ... Leer mas
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-reina/se-vende-casa-en-condominio-en-la-reina/3064019,18900,4,5,463,210,253.00,Si,-33.454947,-70.524294,"Informacion adicional Ubicada en exclusivo Condominio residencial de solo 24 casas, con excelente seguridad y estandar, con areas verdes y juegos infantiles, conserjeria y control de acceso 24/7. Ubicado en un preferente lugar de la ciudad por la altura, vista panoramica de la ciudad y ubicada en una calle donde transitan solo residentes de estos condominios. Cerca de centros deportivos, parques, zoologicos, supermercados, colegios, Municipalidad de La Reina, servicios de salud, entre otros. En excelentes condiciones estructurales y de terminacion, con acogedores espacios y cuidados detalles. Tiene un hermoso diseno de patio interior con quincho, estar y piscina en completa armonia con la casa. Considera equipos de aire acondicionado split en primer y segundo nivel. 3 estacionamientos + estacionamiento de visitas En ubicacion privilegiada y grato ambiente de barrio. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-pasaje-grenada-093/3254093,4500,2,4,207,120,87.00,Si,-33.582206,-70.579824,"Informacion adicional Se vende hermosa propiedad ubicada en la comuna de Puente Alto, cuenta con una superficie total de 207 m2, y con una superficie construida de 120 m2 aproximadamente. Documentacion al dia, lista para venta y transferencia. valor conversable. Descripcion: - 4 dormitorios - Living comedor - 2 banos ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/maipu-maravillosa-amplia-casa-132-mts2-proxima-calles-huascar-y-santa-elena/3449092,4792,2,5,145,132,13.00,No,-33.522825,-70.762235,"Informacion adicional ¡Tu hogar ideal te espera en Maipu! Esta gran casa de 5 dormitorios y 2 banos esta disenada para brindarte el maximo confort y espacio que tu familia merece. En conjunto habitacional cerrado con accesos restringidos, donde no hay pago de gastos comunes. Ubicada frente a una acogedora placita. Cuenta con 130 metros cuadrados construidos en 2 pisos, propiedad con ampliacion totalmente regularizada y recepcion final un terreno de 145 metros cuadrados, esta propiedad es perfecta para aquellos que desean una vida comoda en una ubicacion excelente, a una cuadra de supermercado, 3 cuadras de Avenida Pajaritos, barrio tranquilo y consolidado de la comuna de Maipu. Lindo antejardin y estacionamiento techado, amplio living comedor que da paso a una zona de distribucion, dos habitaciones que pueden ser usadas como sala de estar y dormitorio, segundo piso con 3 amplios dormitorios, principal con lindo bano en suite. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/pudahuel/av-del-canal-21300-pudahuel/2503512,7100,3,4,234,120,114.00,,-33.46320757,-70.85913724,"Informacion adicional Agradable y comoda casa de dos pisos, aislada, dentro de condominio. Primer piso: bano de visitas, comedor, amplio living, cocina con ampliacion que permite colocar un comedor diario, bodega debajo de la escalera, logia. Segundo piso: 3 dormitorios y dos banos, descanso donde pueden colocar home office. Patio: patio techado con quincho, pasto sintetico. Entrada: estacionamiento hasta para 3 autos."
https://www.toctoc.com/propiedades/compraparticularsr/casa/quilicura/se-vende-hermosa-casa-valle-lo-campino-quilicura-sector-norte-de-santiago/2422265,6200,3,4,200,120,80.00,Si,-33.38384983,-70.73069849,"Informacion adicional La propiedad cuenta con 200 mts2 de terreno y 120 mts2 aprox. construidos en dos pisos.Primer piso: Un dormitorio en suite con piso laminado, bano completo ampliado, walking closet y closet adicionales a medida. Un bano de visitas recien remodelado. Cocina ampliada con cuarto para lavadero y muebles a medida. Comedor y living separados con salida al patio interior. Ampliacion con cuarto para bodega, taller u oficina, etc. y ventana corrediza con salida al patio. Segundo Piso: Dos dormitorios grandes con piso laminado, buenos closet y aire acondicionado. Un dormitorio pequeno adicional que puede ser usado como oficina. Pasillo y un bano completo.Exterior: Linea de agua que entra a la casa con filtro para durezas, con ello se impide acumulacion de sarro en canerias y el deterioro de los artefactos. Entrada con piso de pastelones para dos vehiculos, frente patio pequeno con cierre perimetral de Crateus y piso tambien con pastelones. Pasillo con puerta de transito hacia el patio interior. Patio interior consta de pergola y piso ceramico en todo el contorno de la casa. Prado de pasto formado, paredes pintadas y limpias. Quincho funcional con parrilla, chimenea, estructura de madera, pared con piedra colores oxido, piso y meson con ceramica mas espacios cerrados para almacenamiento. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/macul/casas-las-codornices-3544/3457341,9312,2,4,378,143.48,234.52,Si,-33.504845,-70.597511,"Informacion adicional Linda casa especial para una familia numerosa, amplia comoda, muy buen estado, lista para habitar. Posee 4 dormitorios 2 banos bodega , patio de servicio, quincho, un cobertizo cerrado con arranques para bano y ducha, pudiendo arrendarse como un departamento interior ya que posee entrada independiente. Estacionamiento para 4 vehiculos. Dos en la entrada y dos en en cobertizo techado. Calle tranquila a 5 cuadras de Avda. Macul y 6 del Metro Macul."
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-bernardo/rosita-renard-1198-san-bernardo/2751864,1477,1,4,60,56,4.00,,-33.602225,-70.679498,Informacion adicional toda la casa esta con piso ceramico
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-pintana/casas-las-loicas-0000/3306881,1656,2,3,60,18,42.00,No,-33.58517,-70.630823,"Informacion adicional Excelente propiedad primer piso en construccion solida, el segundo piso es un departamento con entrada independiente . Antejardin con posibilidad de estacionar dentro de la propiedad. Cercana a metro Observatorio, su ubicacion permite el acceso a diferentes servicios como supermercados, colegios, jardin infantil y ferias libres. Para mas informacion comunicarse por WhatsApp a +56987739794 - +56971756781"
https://www.toctoc.com/propiedades/compraparticularsr/casa/quilicura/casas-pirepillan-411/3120371,3450,2,2,194,100,94.00,Si,-33.352978,-70.724709,"Informacion adicional Casa habitacion en excelente sector norte de Quilicura. 2 dormitorios ampliable a 3, 2 banos principal en suite, cocina completamente amoblada, living y amplio comedor separados, lavadero y sector de planchado, patio con amplia bodega y arboles frutales, estacionamiento techado. Terreno de 194 m2 y construido 100.62 m2 Ventanas con protecciones y alarma con sensores de apertura de puertas y movimiento. Sector con alarmas comunitarias, luces de emergencia y camaras de vigilancia. Locomocion en la esquina (Antumalal), a tres cuadras del Cesfam Manuel Bustos, a cinco cuadras de supermercado Lider, Tottus, Easy, Integramedica, Colegio Palmares Oriente, a 5 minutos de estaciones de metro Lo Cruzat y Plaza Quilicura"
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casas-pasaje-san-ignacio-uno-4197/3446796,2400,2,2,117,80,37.00,No,-33.55000983,-70.79798771,"Informacion adicional casa de dos pisos, ubicada al final de un pasaje Primer piso: living, comedor, cocina, bano, bodega, patio trasero, antejardin y estacionamiento. 2do piso dos dormitorios con closet bano completo y hall de distribucion cocina tiene mueble con cubierta de cuarzo. bano primer piso con piedra pizarra ubicada en barrio bastante seguro y tranquilo"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-los-diaguitas-1119/3057223,1911,1,3,60,50,10.00,Si,-33.598774,-70.560593,"Informacion adicional Casa dos pisos, pareada con entrada de auto. Primer piso living comedor amplio, cocina amplia y amoblada, patio pequeno. Segundo piso 3 dormitorios 1 bano, despensa en la escalera y un closets."
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casas-pasaje-federico-guesalaga-117/3462811,4120,2,3,123,101,22.00,No,-33.472565,-70.740852,"Informacion adicional Propiedad de 2 pisos remodelada, practicamente nueva (3D,2B, Sala de Estar, oficina) Tres dormitorios Sala de Estar y oficina Dos banos completos Living- Comedor Cocina Bodega Ante jardin y patio trasero ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/macul/siria-2366-macul/2718924,4204,1,3,198,84,114.00,,-33.47746023,-70.58402371,"Informacion adicional Casa esquina, excelente ubicacion, buena accesibilidad, centros comerciales, supermercados, mall, variedad de comercio minorista. A metros de Estacion Los Presidentes Linea 4. VENDE SU DUENO"
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casa-costado-templo-maipu/2706237,4331,2,3,130,73,57.00,Si,-33.513255,-70.766186,"Informacion adicional Casa Villa El Carmen de 2 pisos, pleno centro de Maipu, costado derecho del Templo Votivo. Primer piso: Posee 3 estacionamiento 2 techados, Entrada y Ante jardin con piedra laja, Reja alta con porton corredizo, Ventanales con proteccion, Cobertizo para auto y proteccion de ventanales con viga a la vista- Living comedor amplio (piso flotante), Bano completo, Dormitorio amplio con closet, Grande y Hermosa Cocina amoblada con cubierta de cuarzo, Patio o terraza trasero con jardinera, Cobertizo de viga a la vista con entradas de aire (correderas), Quincho.solido y ceramica, Porton corredizo para entrada de otro vehiculo, (piso de baldosa). Segundo.piso: 2 Dormitorios alfombrados, ambos con closet ,uno con Bano completo, luz natural y buena ventilacion ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/penalolen/casas-quintali-9758/3667824,4700,3,4,113,83,30.00,Si,-33.482628,-70.529701,"Informacion adicional Descubre esta encantadora casa ubicada en un exclusivo condominio en Villa Portal del Sol, un entorno tranquilo y acogedor frente a viveros y la reconocida comunidad ecologica. Caracteristicas destacadas: • Ubicacion privilegiada: Cercana a centros de salud, supermercados y diversas opciones de centros recreativos. • Excelente conectividad: Buena locomocion y accesos expeditos para mayor comodidad. • Entorno natural: Rodeada de areas verdes, ideal para quienes buscan un estilo de vida en armonia con la naturaleza. Perfecta para familias o personas que valoran la tranquilidad sin renunciar a la cercania con los servicios esenciales. ¡Haz de esta casa tu nuevo hogar! ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-sub-teniente-perez-canto-6850/3402149,5600,2,3,200,200,0.00,Si,-33.518715,-70.609451,Informacion adicional Pasaje cerrada micro condominio Referencia Atahualpa con Sub teniente perez canto. Valor $ 210.000.000
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casa-4-dormitorios-hacienda-el-penon-puente-alto/3475245,6446,3,4,370,120,250.00,Si,-33.585873,-70.507662,"Informacion adicional Se Vende Hermosa Casa en Condominio ubicado en Hacienda el Penon, comuna de Puente Alto. Precio venta $253.000.000 2 estacionamientos. Living comedor separados. Moderna Cocina amoblada, equipada de cocina encimera de 4 platos. Comedor de diario. Funcional mueble-Despensa. Sala de Estar. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/penalolen/encantadora-casa-de-3-dormitorios-con-patio-en-zona-tranquila/3021675,1,1,3,116,35,81.00,No,-33.501671,-70.567352,"Informacion adicional ¡Bienvenido a tu nuevo hogar! Esta encantadora casa de 3 dormitorios, 1 bano, con un amplio living y comedor, esta lista para convertirse en el lugar donde crearas inolvidables recuerdos. Caracteristicas: Dormitorios: 3 Banos: 1 Espacios Sociales: Amplio living y comedor Patio: Delantero, lateral y trasero Detalles Adicionales: ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/las-condes/casas-los-canarios-327/3362260,11185,3,3,227,137,90.00,Si,-33.398907,-70.556465,"Informacion adicional Hermosa casa en barrio privilegiado a 3 cuadras de las Condes y a 3 cuadras de las Tranqueras , 1 de Garcia Pica Proxima a Kennedy Proxima a futura estacion de metro linea 7 2 pisos 4 dormirorios Pieza de servicio Estacionamiento para 3 vehiculos ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-bernardo/casas-calle-manuel-magallanes-moure-1164/3600628,0,1,2,106,52,54.00,No,-33.609481,-70.680409,"Informacion adicional Vendo Casa Ubicada en la Comuna de San Bernardo Villa Manuel Magallanes Moure, etapa 1 Superficie del terreno 106 M2 2 dormitorios ( con 2 dormitorios a finalizar en febrero) alfombrados con walk in closet y closet. 1 bano con tina y ceramica en muro, piso con ceramica. Living y comedor con porcelanato Cocina americana remodelada con isla para comedor diario ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-los-arrayanes-5241/3429131,7409,4,5,294,140,154.00,Si,-33.53429523,-70.53955161,"Informacion adicional ENACO vende ultima casa de nuestro exitoso proyecto: Cumbres de La Vina (modelo Bo, aislada), con PRONTA ENTREGA. 5 dormitorios, 4 banos, 140 m2 utiles construidos y 294 m2 de terreno. Cocina encimera a gas, horno electrico y campana. Ademas, 2 calefonts de 13 lts/min. No incluye decoracion ni mobiliario mostrado en las imagenes. INSTRUCCIONES DE VENTA - Esta casa esta construida desde hace aproximadamente 7 anos y desde entonces estuvo fuera de la venta porque no tenia RM. - Aunque no fue piloto, si fue utilizada por la inmobiliaria ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-bernardo/casas-alpha-8910/3705913,3,2,4,325,98,227.00,No,-33.592271,-70.704493,Informacion adicional Vendo casa no pareada en villa con alboles frutales de 2 piso con 4 dormitorio living comedor 2 banos estacionamiento para al menos 5 vehiculos barrio seguro y tranquilo sector Lo Herrera
https://www.toctoc.com/propiedades/compraparticularsr/casa/lampa/casas-avenida-san-luis-00/3795443,206,2,3,129.6,75.33,54.27,Si,-33.33232419,-70.76769087,"Informacion adicional Se vende promesa de compra venta de proyecto San luis comuna de Lampa, inmobiliaria lo campino. Tiene fecha de entrega estimada segundo semestre del 2025. El valor de la promesa que se encuentra pagada es de UF 207,89 ($8.100.287) esto corresponde a una parte del pie y es el que deben pagar al vendedor. El resto de pie faltante son UF 124,99 ($4.870.235) que se deben pagar a la inmobiliaria una vez que se deba firmar la escritura y puede ser en 18 cuotas con tarjetas de credito. Valor total de la propiedad ano 2024: UF 3.543,84 ( $130.260.218) La propiedad es de 2 pisos, con cocina amoblada, living comedor y bano de visita en 1er piso. En el 2do piso hay 3 dormitorios y 2 banos. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-pintana/casas-guillermo-matta-10884/3767788,889,1,3,60,56,4.00,No,-33.561143,-70.619467,"Informacion adicional Casa en La Pintana, posee: -> 3 dormitorios (2 amplios 2° piso y 1 mediano en 1° piso) -> Living comedor -> Cocina -> 1 bano -> 1 Bodega con logia -> Patio delantero y trasero -> a 2 cuadras de colegio ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-granja/se-vende-hermoso-terreno-comuna-de-la-granja/3656742,8,4,7,600,148,452.00,No,-33.525281,-70.622025,"Informacion adicional Descripcion del inmueble: Propiedad utilizada como vivienda multifamiliar- Oportunidad de Inversion, asocia 4 edificaciones funcionales independientes entre si en su interior, todas de calidad corriente e inferior, edificadas en albanileria confinada y madera principalmente, se encuentra ubicada en un tranquilo sector, cercana a red de autopista, buses interurbanos que circulan en avenidas principales, locomocion linea 4A (metro de Santiago). Esta en un sector que corresponde a barrio de uso mixto, vivienda, bodegas, talleres e industria inofensiva, cuenta con una urbanizacion completa y de calidad, con calles asfaltadas, veredas peatonales en normal estado y correctamente senalizadas, postacion de alumbrado publico, matrices de agua potable, red de alcantarillado, red electrica, cuenta con un equipamiento completo ya que posee comercios, colegios, supermercados, centros hospitalarios, equipamiento deportivo, comercio gastronomico local, areas verdes, parques, plazas y de otros tipos, entregando un ambiente agradable para los habitantes. ... Leer mas"
