"id","url","precio","superficie_total","superficie_util","dormitorios","baños","estacionamientos","latitud","longitud","descripcion"
"220","https://casa.mercadolibre.cl/MLC-1618680495-casa-en-venta-condominio-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","191058955","145","110","3","3","3","-33.5612955","-70.7824146","Casa aislada 2 pisos solida | Vende su dueño |  | Ingreso controlado por conserje |  | Acceso sin reja con Jardín |  | Buena iluminación |  | Ventanas y ventanales en buen estado de aluminio oscuro |  | 3 dormitorios amplios |  | 3 baños |  | Living y Comedor en un sector |  | Sala de trabajo en segundo piso |  | Cocina amplia con comedor diario |  | Varios muebles con espacios para organizar |  | Espacio en cocina para disponer de gimnasio, trabajo, bodega etc. |  | Amplia logia para lavadero y bodega |  | Estacionamiento de autos en la propiedad (3) y en lugar destinado en calle y además de visitas |  | Entorno familiar con áreas verdes |  | Seguridad y vigilancia 24 hrs |  | Acceso a condominio con dispositivo |  | Se encuentra ubicado en un sector sumamente provisto de servicios, colegios, comisaria, supermercados, comercio en general, etc."
"221","https://casa.mercadolibre.cl/MLC-1624877387-se-vende-hermosa-casa-en-condominio-lombardia-huechuraba-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","216664795","200","87","3","3","1","-33.3541197","-70.6850374","Moderna y acogedora casa en interior de exclusivo condominio consolidado en Huechuraba, con accesos controlados y seguridad 24 Hrs. Acceso a Américo Vespucio Norte y Ruta 5 Norte. Muy cercano a servicios, comercio, Mall y principales colegios del sector, Pumahue, San Francisco Javier, Lincoln College, Grace, entre otros. |  | PRIMER PISO: | - Living y comedor con salida a terraza. | - Amplia y moderna cocina con horno empotrado, encimera, campana y comedor de diario. | - Baño de visitas |  | SEGUNDO PISO: | - Amplio y luminoso dormitorio principal con walk-in closet y baño en suite. | - Dos amplios dormitorios. | - Un baño completo. |  | EXTERIOR: | - Jardín | - Terraza colindante con living y comedor. |  | EQUIPAMIENTO: | - Piso flotante, casa muy luminosa. | - Ventanales | - Horno empotrado, campana y encimera."
"222","https://casa.mercadolibre.cl/MLC-2913572132-casa-en-pueblo-lo-espejo-oferta-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","161513756","216","180","3","3","3","-33.5304262","-70.6917938","Vendo hermosa casa, se construyó desde cero, hace cuatro años, practicamente nueva. Cuento con todas las fotos de la construccion, todos su permisos al dia y con recepcion final de municipalidad. |  | La propiedadad tiene 3 dormitorios, ampliables a 4, 3 baños completos, concina amoblada con muebles empotrables, linving, comedor de diario, Aire Acondicionado en ambas plantas, antejardin techado con espacio para 3 vehículos, pieza matrimonial en suite, cuenta con un ático en el tercer piso de 20 metros cuadrados, piscina temperada de 3x7, Terraza con muebles para la TV, total de metros construidos 180, casa en excelente estado, barrio mixto industrial inofensivo y vivienda, por lo cuál es muy tranquilo, a 5 minutos de mall plaza oeste, y 3 minutos de intermodal Metro La Cisterna. Ubicada a 20 Segundos de Vespucio, 2 Minutos de Ruta 5 con Vespucio. 3 Minutos de Autopista Velasquez con Vespucio. Cuenta con Tasacion por 210.000.000.- |  | Valor de Venta 4200 UF"
"223","https://casa.mercadolibre.cl/MLC-1617160985-ven-a-vivir-junto-a-la-naturaleza-en-valle-grande-lampa-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","120000000","14515","5926","3","2","2","-33.3292027","-70.7500058","J&ampS Abogados te invita a vivir en Valle Grande. |  | Imagínate vivir en una casa de 1 piso con un terreno total de 145,15mt2, donde puedas disfrutar junto a tu familia en la comodidad y tranquilidad de Valle Grande, Lampa. |  | La casa se conforma por living y comedor espacioso y con buena luminosidad, separada de cocina completamente equipada y cerrada con acceso al patio lateral, el cual, tiene construido un lindo cobertizo hasta la parte trasera, con un gran quincho full equipado, donde podrás compartir en familia todos los días del año. |  | También encontrarás un dormitorio principal de buen tamaño, con baño en suite y un gran closet, las otras dos habitaciones son igualmente confortables, con un tamaño más amplio que las casas en el mercado actual, ya que caben dos camas de 2 plazas. |  | En resumen, ven a visitar nuestra casa en venta ideal para formar o agrandar la familia, ya que en nuestro alrededor contamos con colegios de altos estándares, como es el Sol del Valle o San Pedro de Valle Grande, además de supermercados, comercios mayoristas y minoristas, acceso a la comuna de Quilicura y Autopistas, paradero de B13, entre otros. |  | Información: | - Antigüedad de la Casa: 10 años | - Valor de la propiedad: 3.000 UF | - Terreno total: 145,15Mt2 | - Construcción útil: 59,26Mts2 | - 3 Dormitorios con ventanas termopanel | - 2 Baños totalmente equipados | - Estacionamiento para dos vehículos | - Aire Acondicionado en living comedor | - Quincho full equipado | - Áreas Verdes | - Terraza y Cobertizo | - Comisión Corredora, 2% |  | Para coordinar visita, debes tener crédito preaprobado, ¡¡¡Reales interesados!!! |  | Fono y whatsapp corredora: +569 8934 7854"
"224","https://casa.mercadolibre.cl/MLC-1618959159-se-vende-hermosa-y-amplia-casa-en-altomacul-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","303330713","353","141","4","4","4","-33.5133512","-70.5317522","Ubicado en Alto Macul,Comuna de La Florida. |  | Amplia y Preciosa Casa con buena ubicacion. | Consta de 4 Dormitorios, 4 Baños, 4 estacionamientos, con gran confort, tranquilidad y espacio para la familia. | Tiene 2 bodegas para mas almacenamiento si se requiere. | Buena Luminosidad en sus espacios.. |  | Cerca de todo..!.. en un entorno tranquilo con vecinos propietarios y orden y seguridad. |  | Distribucion. | Primer Piso..hall de acceso,cocina amoblada y equipada, dormitorio y baño de servicio, logia techada,baño de visitas, living comedor con salida a la terraza,amplisimo dormitorio principal con baño en suite y walking closet. |  | Segundo Piso..sala de estar muy comoda,baño completo, dos dormitorios. | Consta de jardin con riego automatico, piscina,terraza techada. |  | Valor UF 7.700.- | La propiedad tiene una tasacion mucho mayor el valor esta rebajado para venta rapida. | mas 2% Corretaje |  | se puede visitar.. | GESTION INMOBILIARIA"
"225","https://casa.mercadolibre.cl/MLC-1618997399-remodelada-6-dormitorios-4-banos-piscina-lindo-quincho-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","807568781","600","250","6","4","2","-33.431652","-70.5574148","Excelente Conectividad, Comercio, Colegios, Bancos, Movilización. | Gran antejardín con pasto, entrada autos con portón automático, reja peatonal automática. | Hall acceso, Living y Comedor con ventanales al oriente buena iluminación, Cocina amoblada exquisitamente, con puerta panel corredera para incorporarla al comedor, comedor de diario. | Gran Logia techada, 3 cálifont, lavadero, conexión lavadora, secadora, lavavajillas. | Pieza y baño de servicio. | Suite con su baño y Walking closet. | 2 Dormitorios, Baño completo | Salita con salida a piscina, Baño de visitas | Amplia Escala de madera a Segundo Piso | Aire acondicionado en cada habitación y WIFI | 3 Dormitorios con amplios closets y cajoneras grandes. | Baño con doble vanitorio, shower door, WC separados. | Amplia sala estar con salida a segunda terraza con quincho (por habilitar) | Patio trasero con pasto y piscina con su bomba y filtro funcionando y con calefacción por bomba de calor. | Quincho y gran terraza techados muy buena iluminación e implementación. | Termopanel y protecciones metálicas automáticas en todas las ventanas y ventanales | Riego automático"
"226","https://casa.mercadolibre.cl/MLC-1626528241-casa-remodelada-con-patio-y-local-comercial-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","165453116","210","165","3","2","1","-33.411151","-70.7105626","VENDE SU DUEÑO / SIN COMISIÓN | Casa remodelada a estrenar | Cuenta con 3 dormitorios | 2 baños | Estacionamiento cerrado con posibilidad de usarlo como local comercial con acceso independiente y conexiones de agua y alcantarillado. | Living comedor | Cocina americana | Logia y bodega | Patio con terraza techada"
"227","https://casa.mercadolibre.cl/MLC-1621380451-casa-4-dormitorio-3-banos-y-5-estacionamientos-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","192000000","274","138","4","3","5","-33.4808374","-70.6270299","Excelente propiedad. | Características: |  | 274 m2 terreno | 138 m2 construcción | 4 Dormitorios | 3 Baños | Living | Comedor | Cocina | Comedor diario | Terraza cerrada | Materialidad (Sólida) | 5 Estacionamientos | Patio trasero"
"228","https://casa.mercadolibre.cl/MLC-2931593866-amplia-y-confortable-casa-en-los-trapenses-s-college-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","1063627174","803","286","5","5","2","-33.3393017","-70.547495","Vende Dueño sin intermediarios, amplia y confortable casa en Sector Los Trapenses, ubicada&nbsp a 2 cuadras del Santiago College en calle muy tranquila, rodeada de jardines y plazas. La propiedad corresponde a vivienda sólida de 2 pisos de excelente calidad constructiva y en&nbsp muy buen estado de conservación, con jardín ya formado y piscina. Tiene una superficie construida de 286 metros cuadrados en un terreno de 803 metros cuadrados, 4-5 dormitorios y 4 baños completos, más 1 baño de visitas dispone de buenos cierros perimetrales y sistema de cámaras de vigilancia. También cuenta con un sistema de calefacción centralizado con caldera y losa radiante. La propiedad se emplaza en un sector residencial con cercanía a distintos colegios y a comercio de distintos rubros, incluidos supermercados, cines, restoranes y servicios varios, con buena accesibilidad por la Avenida Los Trapenses. |  | El programa constructivo en el Primer Piso consta de hall de acceso baño y closet de visitas amplio living y comedor amplia cocina y loggia o patio de servicio cubierto sala de estar y/o escritorio para home office, dormitorio principal con baño y walking-closet dormitorio de servicio o para huéspedes, con baño incorporado bodega bajo escala. En el Segundo Piso cuenta con una amplia sala de estar cómodo dormitorio en suite 2 dormitorios que comparten 1 baño completo. |  | Adicionalmente, la casa cuenta con un patio de servicio posterior bodega cerrada para fines varios, 2 grandes terrazas en todo su entorno posterior piscina y quincho, plantas ornamentales y árboles frutales&nbsp estacionamientos cubiertos para dos autos grandes con portones automáticos de acceso independiente, con posibilidades de ampliación para más vehículos. Todos los ventanales del primer piso poseen cierre de persianas automáticas accionadas mediante control remoto."
"229","https://casa.mercadolibre.cl/MLC-1625686439-venta-propiedad-residencial-excelente-ubicacion-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","130000000","122","54","3","1","2","-33.5543395","-70.5659244","¡Oportunidad Única! Casa de un Piso en Calle Principal con Gran Potencial Comercial y Familiar | ¿Buscas una casa cómoda, segura y con espacio para emprender o ampliar? ¡Esta propiedad lo tiene todo! | -Ubicación privilegiada en calle principal, ideal tanto para vivir como para desarrollar un negocio. | -Características destacadas: |  | Casa de 1 piso | 3 amplias habitaciones | 1 baño completo | Cocina independiente | Living comedor | Antejardín con flores y plantas, | Ventanas con protecciones en toda la casa. | Patio lateral techado: ideal para montar un negocio, taller o futura ampliación | Patio trasero techado con parrilla al aire libre, perfecto para disfrutar en familia | 2 accesos vehiculares, uno de ellos conectado a pasaje con portón cerrado |  | La casa se encuentra en una zona con excelente conectividad, cercana a servicios, locomoción colectiva y comercio, lo que la convierte en una alternativa atractiva tanto para familias como para inversionistas. | Documentación al día. Se reciben visitas previa coordinación. |  | Contáctanos hoy mismo para agendar tu visita! | ¡No dejes pasar esta increíble oportunidad!"
"230","https://casa.mercadolibre.cl/MLC-1629056405-excelente-propiedad-en-barrio-consolidado-de-quilicura-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","196967995","190","190","3","3","2","-33.3838089","-70.7200181","Hermosa Casa Castilla Ampliada en Barrio Torremolinos de Valle Lo Campino, Quilicura el mejor barrio de la zona norte, amplias areas verdes, a pasos de autopistas, Mall, Supermercados y todos los servicios requeridos, Colegios, Jardines Infantiles y un bello entorno natural, lejos del ruido y stress de Santiago"
"231","https://casa.mercadolibre.cl/MLC-1619689333-casa-amplia-en-san-joaquin-corredora-no-canje-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=d4ea5c8a-1cca-4571-9881-e72a25c8c4a1","150000000","1955","10964","3","2","2","-33.498537","-70.6268133","Amplia Casa de esquina 3D 2B de 109,64 m² útiles y 195,50 m² total, de construcción sólida, luminosa de 2 pisos. | Primer piso, living comedor separados, dormitorio matrimonial, baño de visita con vanitorio y wc modernos y renovados recientemente, amplia cocina, logia con lavadero de granito y conección para lavadora y muebles. | Segundo piso con dos dormitorios, uno matrimonial de gran tamaño, baño con tina con moderno equipamiento incluído. | Todos los dormitorios poseen closet empotrados y grandes. | Aire acondicionado en el comedor y con riego semi automático en todo el jardín. | El patio tiene árboles frutales, terraza de madera con techo de policarbonato. Posee Quincho. | Entrada para dos vehículos. | Cocina equipada y recientemente renovada con campana, encimera y horno marca FDV con todos los muebles incluídos. | Ventanales de aluminio color bronce, piso flotante en los dormitorios y cerámica en living, comedor, cocina y baños. | Incluye cortinas, visillos existentes y todas las lámparas tanto en interior cómo exterior. | Posee una ubicación cercana al metro, locomoción, supermercados, colegios, mall, clínicas, con accesos directos a avenidas principales cómo Vicuña Mackenna, Santa Rosa, Departamental entre otras."
