precio,matrícula particular pagado 2024,superficie_total,simce 4to básico lectura 2022,superficie_construida,banos,longitud,simce 4to básico matemáticas 2022,distancia_metro,latitud,distancia_hospital,ingreso_promedio,dormitorios,extranjeros 2025 (%),pobreza multidimensional 2022 (%),pobreza por ingresos 2022 (%),hogares hacinados 2025 (%),trabajadores_información_comunicaciones_2023,trabajadores_financieras_seguros_2023,matrícula subvencionada 2024,empresas_otras_actividades_2023
608220000.0,14154.0,500.0,295.0,220.0,4.0,-70.622898,284.0,14077.357464134542,-33.252772,18321.85102260125,606708.62,3.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
618030000.0,15240.0,300.0,311.0,200.0,3.0,-70.548889,302.0,2619.4900547299226,-33.384579,6472.519261780192,2587577.69,5.0,6.6,2.4,0.9,1.8,6837.0,4346.0,516.0,1473.0
619874280.0,29882.0,700.0,308.0,140.0,2.0,-70.565304,298.0,1125.456631392188,-33.430673,3338.7443359769104,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
608220000.0,1777.0,640.0,277.0,270.0,6.0,-70.824003,265.0,7521.143477423781,-33.457689,7270.031482546163,544282.12,6.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
647460000.0,12536.0,390.0,296.0,250.0,4.0,-70.528702,286.0,3352.13752875461,-33.43486,4764.864628684243,1405329.49,4.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
631764000.0,29882.0,354.0,308.0,135.0,4.0,-70.534442,298.0,2223.111439617386,-33.389888,7317.0532656258365,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
647460000.0,14154.0,803.0,295.0,210.0,4.0,-70.63974711,284.0,10755.383633439018,-33.27914589,15210.416146270403,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
655308000.0,29882.0,300.0,308.0,140.0,3.0,-70.49763182,298.0,4681.449709760542,-33.39310852,10052.185017406217,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
647460000.0,12536.0,350.0,296.0,200.0,5.0,-70.523975,286.0,3370.975479523261,-33.432703,5260.372423913547,1405329.49,5.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
663156000.0,29882.0,610.0,308.0,155.0,3.0,-70.542961,298.0,461.3727209140441,-33.411732,5829.104774740781,1806493.23,4.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
659232000.0,29882.0,204.0,308.0,151.0,2.0,-70.582557,298.0,169.4246978858378,-33.413762,2176.212192601856,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
663156000.0,15240.0,260.0,311.0,140.0,3.0,-70.538211,302.0,3176.8235003057,-33.379867,7583.776075170553,2587577.69,4.0,6.6,2.4,0.9,1.8,6837.0,4346.0,516.0,1473.0
666687600.0,14154.0,466.0,295.0,196.0,4.0,-70.64974654,284.0,11924.8552507248,-33.2645223,16776.940940797478,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
666883800.0,29882.0,830.0,308.0,204.0,3.0,-70.5386,298.0,1733.6400960738613,-33.393202,6809.817478710864,1806493.23,4.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
686700000.0,13807.0,519.0,295.0,306.0,6.0,-70.57846785,281.0,521.1613439442284,-33.450288,1382.314720596402,1418950.79,9.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
686700000.0,13807.0,540.0,295.0,300.0,6.0,-70.578519,281.0,556.3598209116036,-33.449944,1416.4432178260895,1418950.79,9.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
671004000.0,12208.0,600.0,284.0,236.0,4.0,-70.527924,269.0,5012.847478249407,-33.499458,4778.300571818758,688929.75,5.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
694548000.0,14154.0,540.0,295.0,247.0,4.0,-70.642197,284.0,12820.268586038752,-33.258181,17515.70114612158,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
694548000.0,14154.0,863.0,295.0,227.0,5.0,-70.635339,284.0,11254.08754772473,-33.275952,15606.848654839909,606708.62,5.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
702003600.0,15240.0,240.0,311.0,145.0,3.0,-70.563373,302.0,2258.548091144979,-33.38818,5172.279535428932,2587577.69,3.0,6.6,2.4,0.9,1.8,6837.0,4346.0,516.0,1473.0
687955680.0,2244.0,271.0,277.0,271.0,1.0,-71.2033,262.0,46266.49287586232,-33.697727,1086.8734906721982,497911.08,1.0,5.6,22.8,7.6,8.3,333.0,151.0,16499.0,319.0
702396000.0,29882.0,441.0,308.0,243.0,3.0,-70.53168393,298.0,2300.501765781916,-33.39036648,7524.977497825144,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
702396000.0,14154.0,610.0,295.0,233.0,5.0,-70.62154323,284.0,12828.13577807534,-33.26605496,16889.105051606948,606708.62,5.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
706320000.0,15204.0,371.0,307.0,220.0,4.0,-70.592797,294.0,848.4280386600657,-33.435459,2165.904985351864,1988449.92,3.0,9.9,4.3,1.3,2.4,43928.0,32180.0,4734.0,4869.0
714168000.0,29882.0,322.0,308.0,200.0,4.0,-70.566216,298.0,1440.9172383029672,-33.421967,3630.710425754909,1806493.23,4.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
718092000.0,15240.0,257.0,311.0,177.0,3.0,-70.555526,302.0,2836.2973630046868,-33.382271,6153.313898971102,2587577.69,4.0,6.6,2.4,0.9,1.8,6837.0,4346.0,516.0,1473.0
741636000.0,15898.0,400.0,302.0,240.0,4.0,-70.513291,296.0,9062.208486484547,-33.330775,12996.123013808448,1569078.92,5.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
725940000.0,12536.0,369.0,296.0,168.0,5.0,-70.524294,286.0,3230.489270560998,-33.454947,4274.180314431376,1405329.49,5.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
741636000.0,14154.0,750.0,295.0,275.0,5.0,-70.626247,284.0,13318.847850262322,-33.258996,17589.330150386377,606708.62,6.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
741636000.0,15898.0,400.0,302.0,260.0,4.0,-70.51262369,296.0,9111.12299535081,-33.33050184,13059.74993358533,1569078.92,5.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
765180000.0,14154.0,610.0,295.0,233.0,5.0,-70.621828,284.0,13632.652156250751,-33.2577,17798.42619734476,606708.62,5.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
741636000.0,29882.0,410.0,308.0,200.0,4.0,-70.49790645,298.0,4832.535295157166,-33.38911053,10371.260146998988,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
776952000.0,29882.0,500.0,308.0,260.0,3.0,-70.529741,298.0,2412.4425635303364,-33.390242,7694.576614880764,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
776952000.0,29882.0,500.0,308.0,260.0,3.0,-70.530121,298.0,2366.079373677459,-33.390528,7649.292916276283,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
784800000.0,12536.0,670.0,296.0,165.0,4.0,-70.52845,286.0,2850.969456115664,-33.449113,4046.2024038180057,1405329.49,5.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
804027600.0,15204.0,412.0,307.0,327.0,3.0,-70.589305,294.0,456.4915512332405,-33.43342,2181.4871866712106,1988449.92,5.0,9.9,4.3,1.3,2.4,43928.0,32180.0,4734.0,4869.0
780876000.0,29882.0,642.0,308.0,204.0,5.0,-70.529717,298.0,1498.1161977403672,-33.403211,7218.431694351745,1806493.23,6.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
804420000.0,12536.0,900.0,296.0,300.0,4.0,-70.526032,286.0,3198.3313114364446,-33.443668,4476.78740047885,1405329.49,5.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
820116000.0,14154.0,946.0,295.0,256.0,5.0,-70.62552351,284.0,11508.082061802454,-33.27785515,15531.733570312714,606708.62,5.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
824040000.0,14154.0,903.0,295.0,270.0,4.0,-70.62209958,284.0,13643.389697355073,-33.25747382,17818.839512078674,606708.62,5.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
841698000.0,29882.0,400.0,308.0,170.0,3.0,-70.560516,298.0,1666.8026361756304,-33.42778,3735.881992558202,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
863280000.0,12208.0,800.0,284.0,220.0,6.0,-70.5254,269.0,5295.0519466303085,-33.501342,5007.753876180871,688929.75,7.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
882900000.0,29882.0,840.0,308.0,231.0,3.0,-70.53461753,298.0,992.287964536526,-33.41047817,6449.409355748526,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
863280000.0,15204.0,492.0,307.0,207.0,5.0,-70.60913418,294.0,848.862157491054,-33.41408158,653.9100825141651,1988449.92,6.0,9.9,4.3,1.3,2.4,43928.0,32180.0,4734.0,4869.0
843660000.0,12536.0,800.0,296.0,260.0,5.0,-70.524147,286.0,3398.344979341041,-33.44268,4681.64738695845,1405329.49,4.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
898596000.0,15898.0,352.0,302.0,200.0,5.0,-70.53576006,296.0,5496.43219305531,-33.35904962,9267.00005440642,1569078.92,5.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
899380800.0,15898.0,977.0,302.0,285.0,4.0,-70.532253,296.0,5290.026034363753,-33.361497,9307.404006792314,1569078.92,5.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
37984320.0,0.0,65.0,265.0,58.0,1.0,-70.64387,253.0,2348.4791729908666,-33.56232,1365.36206044313,336160.62,2.0,3.2,27.0,9.3,12.9,109.0,8.0,28793.0,258.0
43360200.0,2732.0,80.13,283.0,49.22,1.0,-70.752332,269.0,5879.4119187160895,-33.360517,7086.837260668121,549642.87,3.0,13.0,17.0,5.2,8.7,861.0,367.0,33726.0,660.0
49991760.0,14154.0,70.0,295.0,50.0,1.0,-70.674923,284.0,18298.152389207266,-33.202397,23749.27593645417,606708.62,2.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
51953760.0,4221.0,100.0,279.0,100.0,1.0,-70.604095,268.0,2271.912683964637,-33.590683,2550.1706853090845,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
52974000.0,4221.0,75.0,279.0,70.0,1.0,-70.607399,268.0,2199.4224820620416,-33.570164,2500.783148108709,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
51953760.0,4221.0,70.0,279.0,55.0,1.0,-70.625865,268.0,5039.8378236998005,-33.627245,6707.839371734985,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
52974000.0,3670.0,116.0,281.0,60.0,1.0,-70.784996,264.0,2643.286790671062,-33.515656,1295.4054820059432,601743.03,2.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
54975240.0,2244.0,90.0,277.0,63.0,1.0,-71.226668,262.0,47577.47241964977,-33.684102,1664.934404602251,497911.08,3.0,5.6,22.8,7.6,8.3,333.0,151.0,16499.0,319.0
54975240.0,4595.0,140.0,275.0,100.0,1.0,-70.739904,261.0,20123.999125787614,-33.728162,679.2030643288097,512481.5,2.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
54975240.0,4221.0,93.0,279.0,78.0,1.0,-70.625824,268.0,4852.324519497622,-33.622494,6345.99931864526,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
54975240.0,767.0,123.0,276.0,68.0,1.0,-70.665482,265.0,4923.245463683063,-33.581829,1084.6421396484664,395604.34,4.0,5.1,17.5,6.2,8.9,104.0,6.0,28739.0,344.0
55524600.0,4221.0,80.0,279.0,54.0,1.0,-70.605686,268.0,2489.592167437866,-33.593605,2865.36723667147,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
55956240.0,2244.0,100.0,277.0,94.0,1.0,-71.21455,262.0,46621.43394310532,-33.685569,1077.6453353564957,497911.08,4.0,5.6,22.8,7.6,8.3,333.0,151.0,16499.0,319.0
55956240.0,4221.0,70.0,279.0,62.0,1.0,-70.62829161,268.0,5286.526489875082,-33.62816228,6626.381911507034,538232.86,4.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
58977720.0,0.0,80.0,267.0,80.0,1.0,-70.695169,252.0,3271.1875942077804,-33.518491,5752.479268770938,394020.4,2.0,7.7,28.8,6.8,11.9,241.0,2.0,7507.0,164.0
59958720.0,4221.0,130.76,279.0,66.62,1.0,-70.605278,268.0,2321.6876484983154,-33.587152,2439.247224658618,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
59958720.0,3177.0,88.3,284.0,44.3,1.0,-70.92069834,274.0,22731.32678316464,-33.66291083,567.9762431994051,505981.72,2.0,4.5,17.0,6.3,8.5,70.0,32.0,11891.0,279.0
59958720.0,4221.0,151.0,279.0,91.0,1.0,-70.597025,268.0,2443.199655783352,-33.622477,5223.329666187615,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
59958720.0,3215.0,65.0,273.0,51.0,2.0,-70.66425,258.0,9158.289343316645,-33.646323,6692.682171196306,488733.18,3.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
59958720.0,3215.0,100.0,273.0,80.0,2.0,-70.672866,258.0,5906.175499464941,-33.590188,744.1264660642382,488733.18,3.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
60978960.0,0.0,98.0,273.0,42.0,1.0,-70.619226,261.0,1552.3040455186697,-33.523251,2118.042782095854,394645.51,2.0,6.1,22.3,6.0,10.2,44.0,10.0,14933.0,253.0
61959960.0,0.0,62.0,265.0,62.0,1.0,-70.62346,253.0,4067.0051314799352,-33.592403,4212.454884354355,336160.62,3.0,3.2,27.0,9.3,12.9,109.0,8.0,28793.0,258.0
61959960.0,542.0,120.0,269.0,80.0,1.0,-70.730681,259.0,26106.14204429847,-33.805663,7981.50201075755,503654.22,3.0,5.6,20.9,5.9,8.6,41.0,39.0,9510.0,187.0
62784000.0,3670.0,80.0,281.0,60.0,1.0,-70.768501,264.0,4328.660029460009,-33.548255,4484.33216808432,601743.03,4.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
61959960.0,14154.0,76.0,295.0,52.0,2.0,-70.665982,284.0,19121.603397594805,-33.195665,24447.168707832407,606708.62,2.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
64746000.0,1711.0,183.0,275.0,144.0,1.0,-70.692314,257.0,1149.5088122165082,-33.473274,3643.2197874841295,544285.52,4.0,30.9,22.8,5.0,9.6,698.0,196.0,14949.0,650.0
64981440.0,4595.0,135.0,275.0,90.0,1.0,-70.681679,261.0,17011.406850534477,-33.734462,5351.218821339225,512481.5,3.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
64981440.0,4221.0,100.0,279.0,45.0,1.0,-70.60968751,268.0,3515.2502106458924,-33.623699,5775.386484275643,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
64981440.0,4221.0,111.0,279.0,63.0,1.0,-70.565163,268.0,1278.5457332101553,-33.595856,2244.511035055291,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
64981440.0,4221.0,163.0,279.0,88.0,1.0,-70.607254,268.0,3438.206902005881,-33.625866,5898.115896549106,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
64981440.0,4221.0,75.0,279.0,42.0,1.0,-70.622229,268.0,4579.39147148175,-33.623663,6377.082404796634,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
64981440.0,767.0,78.0,276.0,78.0,1.0,-70.663887,265.0,4023.559218637952,-33.57375,1678.9026936095042,395604.34,3.0,5.1,17.5,6.2,8.9,104.0,6.0,28739.0,344.0
64981440.0,1777.0,80.0,277.0,70.0,1.0,-70.763786,265.0,2774.686158122862,-33.428925,2135.8960423568724,544282.12,4.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
64981440.0,0.0,126.0,267.0,100.0,1.0,-70.6899132,252.0,2985.1189512190404,-33.51023632,4799.596352718329,394020.4,3.0,7.7,28.8,6.8,11.9,241.0,2.0,7507.0,164.0
64981440.0,14154.0,80.0,295.0,70.0,1.0,-70.673237,284.0,18188.693585973768,-33.203495,23615.84612521005,606708.62,3.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
64981440.0,0.0,162.0,267.0,60.0,1.0,-70.685591,252.0,2300.650387575514,-33.522548,5451.55954838093,394020.4,2.0,7.7,28.8,6.8,11.9,241.0,2.0,7507.0,164.0
64981440.0,4221.0,93.0,279.0,70.0,1.0,-70.59342,268.0,2256.754262669891,-33.623434,5247.233740478531,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
64981440.0,4221.0,90.0,279.0,58.0,2.0,-70.610898,268.0,3464.0007710702453,-33.620257,5490.035532227412,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
64981440.0,0.0,68.0,271.0,43.0,1.0,-70.72171,260.0,4393.068208469761,-33.403496,2905.14156668078,401652.49,2.0,6.9,19.5,5.3,9.3,616.0,132.0,17548.0,325.0
64981440.0,1668.0,80.0,275.0,60.0,1.0,-70.805345,259.0,8960.009915514747,-33.580352,8523.601372073636,558543.98,3.0,5.2,19.6,3.7,8.2,83.0,16.0,12562.0,210.0
64981440.0,4221.0,75.0,279.0,46.0,1.0,-70.597808,268.0,1635.2716525134647,-33.587481,1870.3491564083945,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
64981440.0,2244.0,300.0,277.0,200.0,1.0,-71.21455,262.0,46621.43394310532,-33.685569,1077.6453353564957,497911.08,4.0,5.6,22.8,7.6,8.3,333.0,151.0,16499.0,319.0
65962440.0,4221.0,160.0,279.0,100.0,1.0,-70.62039794,268.0,4897.602980305628,-33.63311474,7167.728573500482,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
65727000.0,4221.0,137.0,279.0,77.0,1.0,-70.558678,268.0,2062.1388617046537,-33.581318,711.4766926641765,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
65530800.0,1711.0,91.0,275.0,70.0,1.0,-70.682721,257.0,1204.3403098654985,-33.463021,2316.919738032335,544285.52,3.0,30.9,22.8,5.0,9.6,698.0,196.0,14949.0,650.0
64981440.0,6810.0,84.5,285.0,44.4,1.0,-70.689572,274.0,1169.3615966620507,-33.355993,7334.350946201035,720051.66,2.0,6.4,18.6,4.3,8.8,16518.0,3273.0,4724.0,487.0
65962440.0,4221.0,160.0,279.0,70.0,1.0,-70.619537,268.0,4837.7887962271325,-33.633232,7139.6447136684965,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
66354840.0,3670.0,180.0,281.0,90.0,1.0,-70.787476,264.0,2810.4344765859832,-33.510864,1261.3707814318927,601743.03,4.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
65962440.0,3670.0,78.0,281.0,54.0,1.0,-70.775572,264.0,3392.8264075626216,-33.536864,3188.320245847673,601743.03,2.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
66708000.0,3215.0,90.0,273.0,50.0,1.0,-70.679759,258.0,7301.728655127649,-33.601939,1921.535178338871,488733.18,2.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
66982680.0,14154.0,70.0,295.0,60.0,1.0,-70.674056,284.0,19605.761766157088,-33.190659,25044.95750559954,606708.62,2.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
67728240.0,4221.0,151.0,279.0,83.0,1.0,-70.605557,268.0,3251.62497206315,-33.624961,5743.962263552096,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
66982680.0,0.0,97.0,273.0,45.0,1.0,-70.62529123,261.0,917.4429550587984,-33.54621227,1141.1989575048704,394645.51,3.0,6.1,22.3,6.0,10.2,44.0,10.0,14933.0,253.0
67492800.0,14154.0,350.0,295.0,122.0,3.0,-70.730328,284.0,17377.69483378532,-33.214012,22955.50315605299,606708.62,3.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
66982680.0,542.0,179.0,269.0,102.0,2.0,-70.737445,259.0,26514.47525892353,-33.806316,8014.283595168496,503654.22,3.0,5.6,20.9,5.9,8.6,41.0,39.0,9510.0,187.0
67963680.0,1777.0,100.0,277.0,80.0,1.0,-70.766558,265.0,2409.4080554442858,-33.446199,3411.273018682044,544282.12,4.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
67963680.0,4221.0,78.0,279.0,56.0,1.0,-70.598885,268.0,1619.43512371484,-33.579693,1607.608365469123,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
67963680.0,0.0,81.0,273.0,74.0,1.0,-70.61677,261.0,1857.7207469108944,-33.553364,1694.2719291572805,394645.51,3.0,6.1,22.3,6.0,10.2,44.0,10.0,14933.0,253.0
67963680.0,0.0,81.0,273.0,74.0,1.0,-70.61652757,261.0,1736.1890991121568,-33.55227384,1714.2064594130288,394645.51,3.0,6.1,22.3,6.0,10.2,44.0,10.0,14933.0,253.0
68983920.0,4595.0,155.0,275.0,83.0,1.0,-70.771042,261.0,22441.716843181235,-33.729131,2967.876106430876,512481.5,3.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
68983920.0,4221.0,70.0,279.0,47.8,1.0,-70.614551,268.0,4270.371614649912,-33.630256,6629.374694872628,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
69964920.0,0.0,128.0,274.0,90.0,1.0,-70.684715,260.0,2112.710268566733,-33.500137,3799.150288974012,481110.91,3.0,8.7,20.2,5.5,10.0,424.0,18.0,10866.0,263.0
69964920.0,12208.0,90.0,284.0,90.0,1.0,-70.568523,269.0,1066.3785281334767,-33.477904,1944.5021993976104,688929.75,3.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
69964920.0,0.0,102.0,265.0,70.0,1.0,-70.630823,253.0,4638.929496607507,-33.58517,3653.530035305033,336160.62,2.0,3.2,27.0,9.3,12.9,109.0,8.0,28793.0,258.0
69964920.0,366.0,122.0,270.0,56.0,1.0,-71.126507,259.0,35646.92939827332,-33.407395,1793.5266399101436,460292.31,3.0,3.5,25.8,6.0,7.2,28.0,55.0,4414.0,116.0
69964920.0,3215.0,100.0,273.0,54.0,1.0,-70.702812,258.0,10218.720543569238,-33.62365,3463.026553865748,488733.18,2.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
69964920.0,0.0,112.0,267.0,80.0,1.0,-70.697655,252.0,3396.496927074954,-33.523088,6264.937594455214,394020.4,2.0,7.7,28.8,6.8,11.9,241.0,2.0,7507.0,164.0
69964920.0,3215.0,72.0,273.0,45.0,1.0,-70.670677,258.0,6819.040331098729,-33.598653,1688.3009892440016,488733.18,2.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
69964920.0,0.0,100.0,267.0,70.0,1.0,-70.760393,257.0,3412.39263741816,-33.418843,1817.716739737932,446483.01,3.0,9.1,23.0,6.0,10.6,73.0,1.0,10597.0,311.0
69964920.0,14154.0,91.0,295.0,70.0,2.0,-70.67115363,284.0,19074.34890288505,-33.19565084,24473.358426164563,606708.62,2.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
69964920.0,0.0,90.0,265.0,60.0,2.0,-70.650235,253.0,2367.6634728341905,-33.561702,1741.734026566036,336160.62,3.0,3.2,27.0,9.3,12.9,109.0,8.0,28793.0,258.0
70318080.0,3670.0,80.0,281.0,56.0,2.0,-70.741631,264.0,833.2067882034345,-33.48904,3700.246886846472,601743.03,2.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
71887680.0,1711.0,180.0,275.0,90.0,3.0,-70.69725,257.0,1075.6562885703806,-33.473774,3870.7610110374335,544285.52,5.0,30.9,22.8,5.0,9.6,698.0,196.0,14949.0,650.0
71220600.0,3215.0,90.0,273.0,70.0,1.0,-70.683647,258.0,6679.560458441566,-33.595409,1304.9691133530996,488733.18,4.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
71456040.0,1428.0,75.0,270.0,56.0,1.0,-70.644139,255.0,304.7064900977983,-33.419526,674.4290669302775,565820.13,2.0,20.6,21.2,5.1,10.3,2483.0,468.0,19041.0,658.0
71769960.0,4595.0,100.0,275.0,60.0,1.0,-70.738683,261.0,19076.247185556385,-33.714552,2193.219266342781,512481.5,2.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
71966160.0,4221.0,70.0,279.0,60.0,2.0,-70.614371,268.0,4188.480731428655,-33.629114,6509.000003935198,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
71966160.0,0.0,175.0,273.0,100.0,1.0,-70.61688,261.0,1266.7592286607164,-33.547476,1771.784756156796,394645.51,3.0,6.1,22.3,6.0,10.2,44.0,10.0,14933.0,253.0
71966160.0,3215.0,76.0,273.0,65.0,1.0,-70.699013,258.0,4650.328938506799,-33.567684,2769.78942014533,488733.18,3.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
71966160.0,0.0,170.0,265.0,140.0,1.0,-70.640882,253.0,2318.5747471703826,-33.562596,1246.9694451832888,336160.62,5.0,3.2,27.0,9.3,12.9,109.0,8.0,28793.0,258.0
71966160.0,6790.0,64.0,280.0,52.0,2.0,-70.58635,266.0,676.6916957135069,-33.558717,2103.914469285986,652074.18,2.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
71966160.0,4221.0,105.0,279.0,75.0,1.0,-70.555436,268.0,1985.3122326814507,-33.603916,2769.754926505673,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
72986400.0,3670.0,75.0,281.0,55.0,1.0,-70.795723,264.0,3699.125332176186,-33.519051,2327.319531546397,601743.03,3.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
73457280.0,3670.0,150.0,281.0,60.0,1.0,-70.786464,264.0,2755.506169919817,-33.514659,1340.377467014894,601743.03,2.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
73967400.0,0.0,80.0,271.0,55.0,1.0,-70.749622,260.0,5103.834138929367,-33.399448,2787.988806395294,401652.49,3.0,6.9,19.5,5.3,9.3,616.0,132.0,17548.0,325.0
73967400.0,3177.0,120.0,284.0,60.0,1.0,-70.943654,274.0,25433.835011858508,-33.678383,2446.485139783825,505981.72,3.0,4.5,17.0,6.3,8.5,70.0,32.0,11891.0,279.0
74556000.0,1428.0,100.0,270.0,96.0,2.0,-70.654289,255.0,1110.6164461242824,-33.387787,3064.091180227861,565820.13,3.0,20.6,21.2,5.1,10.3,2483.0,468.0,19041.0,658.0
